id,color_name,r,g,b,object,prompt
346,Bluish green,67,189,184,vehicle,"A vehicle with the color rgb(67, 189, 184)."
347,Bluish green,67,189,184,banana,"A photo of a banana in color rgb(67, 189, 184)."
348,Bluish green,67,189,184,microwave,"An image of a microwave in rgb(67, 189, 184)."
349,Bluish green,67,189,184,umbrella,"A umbrella with the color rgb(67, 189, 184)."
350,Bluish green,67,189,184,guava,"A guava rendered in RGB color rgb(67, 189, 184)."
351,Bluish green,67,189,184,sports ball,"A photo of a sports ball in color rgb(67, 189, 184)."
352,Bluish green,67,189,184,oven,"A photo of a oven in color rgb(67, 189, 184)."
353,Bluish green,67,189,184,taxi,"A realistic taxi in rgb(67, 189, 184)."
354,Bluish green,67,189,184,fan,"A fan with color rgb(67, 189, 184)."
355,Bluish green,67,189,184,sports car,"A sports car with color rgb(67, 189, 184)."
356,Bluish green,67,189,184,suitcase,"A suitcase with the color rgb(67, 189, 184)."
357,Bluish green,67,189,184,duck,"A photo of a duck in color rgb(67, 189, 184)."
358,Bluish green,67,189,184,baseball bat,"A baseball bat with color rgb(67, 189, 184)."
359,Bluish green,67,189,184,bear,"A photo of a bear in color rgb(67, 189, 184)."
360,Bluish green,67,189,184,cow,"An image of a cow in rgb(67, 189, 184)."
361,Greenish blue,62,166,198,cow,"A cow in rgb(62, 166, 198)."
362,Greenish blue,62,166,198,oven,"A oven with color rgb(62, 166, 198)."
363,Greenish blue,62,166,198,bicycle,"A realistic bicycle in rgb(62, 166, 198)."
364,Greenish blue,62,166,198,parrot,"A parrot with the color rgb(62, 166, 198)."
365,Greenish blue,62,166,198,chair,"A chair with the color rgb(62, 166, 198)."
366,Greenish blue,62,166,198,baseball bat,"A baseball bat colored rgb(62, 166, 198)."
367,Greenish blue,62,166,198,bus,"A realistic bus in rgb(62, 166, 198)."
368,Greenish blue,62,166,198,orange,"A orange with the color rgb(62, 166, 198)."
369,Greenish blue,62,166,198,jeans,"A jeans in rgb(62, 166, 198)."
370,Greenish blue,62,166,198,microwave,"A microwave rendered in RGB color rgb(62, 166, 198)."
371,Greenish blue,62,166,198,snowboard,"A snowboard rendered in RGB color rgb(62, 166, 198)."
372,Greenish blue,62,166,198,mug,"A mug with color rgb(62, 166, 198)."
373,Greenish blue,62,166,198,couch,"A couch with the color rgb(62, 166, 198)."
374,Greenish blue,62,166,198,iron,"A photo of a iron in color rgb(62, 166, 198)."
375,Greenish blue,62,166,198,sweatshirt,"A sweatshirt with the color rgb(62, 166, 198)."
376,Greenish blue,62,166,198,sports ball,"A sports ball colored rgb(62, 166, 198)."
377,Greenish blue,62,166,198,candle,"A photo of a candle in color rgb(62, 166, 198)."
378,Greenish blue,62,166,198,umbrella,"A umbrella colored rgb(62, 166, 198)."
379,Greenish blue,62,166,198,bear,"A realistic bear in rgb(62, 166, 198)."
380,Greenish blue,62,166,198,banana,"A realistic banana in rgb(62, 166, 198)."
381,Blue,59,116,192,oven,"A realistic oven in rgb(59, 116, 192)."
382,Blue,59,116,192,socks,"A realistic socks in rgb(59, 116, 192)."
383,Blue,59,116,192,wardrobe,"A wardrobe with color rgb(59, 116, 192)."
384,Blue,59,116,192,fan,"A fan in rgb(59, 116, 192)."
385,Blue,59,116,192,sweatshirt,"A photo of a sweatshirt in color rgb(59, 116, 192)."
386,Blue,59,116,192,football helmet,"A football helmet with color rgb(59, 116, 192)."
387,Blue,59,116,192,orange,"A orange with color rgb(59, 116, 192)."
388,Blue,59,116,192,couch,"A realistic couch in rgb(59, 116, 192)."
389,Blue,59,116,192,suitcase,"A suitcase with the color rgb(59, 116, 192)."
390,Blue,59,116,192,sponge,"A photo of a sponge in color rgb(59, 116, 192)."
391,Blue,59,116,192,skateboard,"A skateboard with color rgb(59, 116, 192)."
392,Blue,59,116,192,banana,"A photo of a banana in color rgb(59, 116, 192)."
393,Blue,59,116,192,bear,"A bear colored rgb(59, 116, 192)."
394,Blue,59,116,192,sports ball,"A sports ball with the color rgb(59, 116, 192)."
395,Blue,59,116,192,cow,"A photo of a cow in color rgb(59, 116, 192)."
396,Blue,59,116,192,baseball bat,"A baseball bat rendered in RGB color rgb(59, 116, 192)."
397,Blue,59,116,192,bus,"A bus with color rgb(59, 116, 192)."
398,Blue,59,116,192,parrot,"A parrot rendered in RGB color rgb(59, 116, 192)."
399,Blue,59,116,192,bicycle,"A bicycle with the color rgb(59, 116, 192)."
400,Blue,59,116,192,snowboard,"A snowboard in rgb(59, 116, 192)."
401,Purplish blue,79,71,198,bear,"An image of a bear in rgb(79, 71, 198)."
402,Purplish blue,79,71,198,oven,"A oven with color rgb(79, 71, 198)."
403,Purplish blue,79,71,198,pants,"A pants in rgb(79, 71, 198)."
404,Purplish blue,79,71,198,sweatshirt,"A sweatshirt with the color rgb(79, 71, 198)."
405,Purplish blue,79,71,198,microwave,"A photo of a microwave in color rgb(79, 71, 198)."
406,Purplish blue,79,71,198,teapot,"A teapot in rgb(79, 71, 198)."
407,Purplish blue,79,71,198,clock,"A clock with color rgb(79, 71, 198)."
408,Purplish blue,79,71,198,desk,"A desk in rgb(79, 71, 198)."
409,Purplish blue,79,71,198,sponge,"A sponge rendered in RGB color rgb(79, 71, 198)."
410,Purplish blue,79,71,198,guava,"A realistic guava in rgb(79, 71, 198)."
411,Purplish blue,79,71,198,baseball bat,"A realistic baseball bat in rgb(79, 71, 198)."
412,Purplish blue,79,71,198,crocodile,"A crocodile with color rgb(79, 71, 198)."
413,Purplish blue,79,71,198,mug,"A mug rendered in RGB color rgb(79, 71, 198)."
414,Purplish blue,79,71,198,boxing glove,"A boxing glove colored rgb(79, 71, 198)."
415,Purplish blue,79,71,198,banana,"A realistic banana in rgb(79, 71, 198)."
416,Purplish blue,79,71,198,socks,"A socks with the color rgb(79, 71, 198)."
417,Purplish blue,79,71,198,vehicle,"A realistic vehicle in rgb(79, 71, 198)."
418,Purplish blue,79,71,198,parrot,"An image of a parrot in rgb(79, 71, 198)."
419,Purplish blue,79,71,198,suitcase,"A suitcase colored rgb(79, 71, 198)."
420,Purplish blue,79,71,198,taxi,"An image of a taxi in rgb(79, 71, 198)."
421,Violet,120,66,197,remote,"A remote in rgb(120, 66, 197)."
422,Violet,120,66,197,ruler,"A realistic ruler in rgb(120, 66, 197)."
423,Violet,120,66,197,couch,"A couch colored rgb(120, 66, 197)."
424,Violet,120,66,197,bear,"A bear in rgb(120, 66, 197)."
425,Violet,120,66,197,minivan,"A photo of a minivan in color rgb(120, 66, 197)."
426,Violet,120,66,197,papaya,"An image of a papaya in rgb(120, 66, 197)."
427,Violet,120,66,197,mug,"A realistic mug in rgb(120, 66, 197)."
428,Violet,120,66,197,microwave,"A realistic microwave in rgb(120, 66, 197)."
429,Violet,120,66,197,guava,"A guava in rgb(120, 66, 197)."
430,Violet,120,66,197,jeans,"A photo of a jeans in color rgb(120, 66, 197)."
431,Violet,120,66,197,bus,"A bus with color rgb(120, 66, 197)."
432,Violet,120,66,197,desk,"A desk rendered in RGB color rgb(120, 66, 197)."
433,Violet,120,66,197,banana,"A banana with color rgb(120, 66, 197)."
434,Violet,120,66,197,fan,"A realistic fan in rgb(120, 66, 197)."
435,Violet,120,66,197,skateboard,"A realistic skateboard in rgb(120, 66, 197)."
436,Violet,120,66,197,sponge,"A sponge with the color rgb(120, 66, 197)."
437,Violet,120,66,197,orange,"A orange in rgb(120, 66, 197)."
438,Violet,120,66,197,mango,"A photo of a mango in color rgb(120, 66, 197)."
439,Violet,120,66,197,tie,"A tie rendered in RGB color rgb(120, 66, 197)."
440,Violet,120,66,197,football helmet,"A football helmet with color rgb(120, 66, 197)."
441,Purple,172,74,195,jeans,"A jeans rendered in RGB color rgb(172, 74, 195)."
442,Purple,172,74,195,bicycle,"A bicycle colored rgb(172, 74, 195)."
443,Purple,172,74,195,fan,"A photo of a fan in color rgb(172, 74, 195)."
444,Purple,172,74,195,papaya,"A papaya rendered in RGB color rgb(172, 74, 195)."
445,Purple,172,74,195,banana,"A banana with the color rgb(172, 74, 195)."
446,Purple,172,74,195,umbrella,"A umbrella with color rgb(172, 74, 195)."
447,Purple,172,74,195,clock,"A clock colored rgb(172, 74, 195)."
448,Purple,172,74,195,desk,"An image of a desk in rgb(172, 74, 195)."
449,Purple,172,74,195,football helmet,"A football helmet with color rgb(172, 74, 195)."
450,Purple,172,74,195,elephant,"A elephant in rgb(172, 74, 195)."
451,Purple,172,74,195,mug,"A mug with color rgb(172, 74, 195)."
452,Purple,172,74,195,microwave,"A microwave with color rgb(172, 74, 195)."
453,Purple,172,74,195,crocodile,"A realistic crocodile in rgb(172, 74, 195)."
454,Purple,172,74,195,baseball bat,"A baseball bat rendered in RGB color rgb(172, 74, 195)."
455,Purple,172,74,195,ruler,"A realistic ruler in rgb(172, 74, 195)."
456,Purple,172,74,195,iron,"A realistic iron in rgb(172, 74, 195)."
457,Purple,172,74,195,sports ball,"An image of a sports ball in rgb(172, 74, 195)."
458,Purple,172,74,195,pants,"An image of a pants in rgb(172, 74, 195)."
459,Purple,172,74,195,socks,"A socks colored rgb(172, 74, 195)."
460,Purple,172,74,195,boxing glove,"A realistic boxing glove in rgb(172, 74, 195)."
461,Reddish purple,187,48,164,remote,"A realistic remote in rgb(187, 48, 164)."
462,Reddish purple,187,48,164,tie,"A tie with the color rgb(187, 48, 164)."
463,Reddish purple,187,48,164,sports ball,"A realistic sports ball in rgb(187, 48, 164)."
464,Reddish purple,187,48,164,sweatshirt,"A sweatshirt in rgb(187, 48, 164)."
465,Reddish purple,187,48,164,mango,"A mango rendered in RGB color rgb(187, 48, 164)."
466,Reddish purple,187,48,164,umbrella,"A umbrella colored rgb(187, 48, 164)."
467,Reddish purple,187,48,164,papaya,"A papaya rendered in RGB color rgb(187, 48, 164)."
468,Reddish purple,187,48,164,bus,"A bus with the color rgb(187, 48, 164)."
469,Reddish purple,187,48,164,fan,"A realistic fan in rgb(187, 48, 164)."
470,Reddish purple,187,48,164,candle,"A candle with color rgb(187, 48, 164)."
471,Reddish purple,187,48,164,snowboard,"An image of a snowboard in rgb(187, 48, 164)."
472,Reddish purple,187,48,164,jeans,"A jeans colored rgb(187, 48, 164)."
473,Reddish purple,187,48,164,elephant,"A elephant with the color rgb(187, 48, 164)."
474,Reddish purple,187,48,164,mug,"An image of a mug in rgb(187, 48, 164)."
475,Reddish purple,187,48,164,pants,"A pants colored rgb(187, 48, 164)."
476,Reddish purple,187,48,164,apple,"An image of a apple in rgb(187, 48, 164)."
477,Reddish purple,187,48,164,skateboard,"A realistic skateboard in rgb(187, 48, 164)."
478,Reddish purple,187,48,164,microwave,"A microwave in rgb(187, 48, 164)."
479,Reddish purple,187,48,164,bear,"A bear with the color rgb(187, 48, 164)."
480,Reddish purple,187,48,164,orange,"A photo of a orange in color rgb(187, 48, 164)."
481,Purplish pink,229,137,191,boxing glove,"A photo of a boxing glove in color rgb(229, 137, 191)."
482,Purplish pink,229,137,191,iron,"A iron colored rgb(229, 137, 191)."
483,Purplish pink,229,137,191,microwave,"A microwave rendered in RGB color rgb(229, 137, 191)."
484,Purplish pink,229,137,191,umbrella,"A umbrella rendered in RGB color rgb(229, 137, 191)."
485,Purplish pink,229,137,191,banana,"A banana rendered in RGB color rgb(229, 137, 191)."
486,Purplish pink,229,137,191,wardrobe,"A wardrobe with the color rgb(229, 137, 191)."
487,Purplish pink,229,137,191,couch,"A couch colored rgb(229, 137, 191)."
488,Purplish pink,229,137,191,football helmet,"A photo of a football helmet in color rgb(229, 137, 191)."
489,Purplish pink,229,137,191,teapot,"A realistic teapot in rgb(229, 137, 191)."
490,Purplish pink,229,137,191,bear,"A bear rendered in RGB color rgb(229, 137, 191)."
491,Purplish pink,229,137,191,oven,"A photo of a oven in color rgb(229, 137, 191)."
492,Purplish pink,229,137,191,vehicle,"A realistic vehicle in rgb(229, 137, 191)."
493,Purplish pink,229,137,191,bus,"A bus with color rgb(229, 137, 191)."
494,Purplish pink,229,137,191,remote,"A realistic remote in rgb(229, 137, 191)."
495,Purplish pink,229,137,191,orange,"A orange with color rgb(229, 137, 191)."
496,Purplish pink,229,137,191,elephant,"A elephant in rgb(229, 137, 191)."
497,Purplish pink,229,137,191,cow,"A realistic cow in rgb(229, 137, 191)."
498,Purplish pink,229,137,191,desk,"A desk with color rgb(229, 137, 191)."
499,Purplish pink,229,137,191,suitcase,"A suitcase rendered in RGB color rgb(229, 137, 191)."
500,Purplish pink,229,137,191,apple,"A apple with the color rgb(229, 137, 191)."
501,Purplish red,186,43,119,teapot,"A teapot with color rgb(186, 43, 119)."
502,Purplish red,186,43,119,sports car,"A sports car in rgb(186, 43, 119)."
503,Purplish red,186,43,119,socks,"A socks colored rgb(186, 43, 119)."
504,Purplish red,186,43,119,oven,"A oven with color rgb(186, 43, 119)."
505,Purplish red,186,43,119,boxing glove,"A boxing glove in rgb(186, 43, 119)."
506,Purplish red,186,43,119,wardrobe,"A wardrobe in rgb(186, 43, 119)."
507,Purplish red,186,43,119,skateboard,"A realistic skateboard in rgb(186, 43, 119)."
508,Purplish red,186,43,119,desk,"A desk with color rgb(186, 43, 119)."
509,Purplish red,186,43,119,ruler,"A photo of a ruler in color rgb(186, 43, 119)."
510,Purplish red,186,43,119,tie,"An image of a tie in rgb(186, 43, 119)."
511,Purplish red,186,43,119,mango,"A photo of a mango in color rgb(186, 43, 119)."
512,Purplish red,186,43,119,candle,"A photo of a candle in color rgb(186, 43, 119)."
513,Purplish red,186,43,119,couch,"A couch with color rgb(186, 43, 119)."
514,Purplish red,186,43,119,sports ball,"A sports ball rendered in RGB color rgb(186, 43, 119)."
515,Purplish red,186,43,119,jeans,"A jeans with the color rgb(186, 43, 119)."
516,Purplish red,186,43,119,microwave,"A microwave in rgb(186, 43, 119)."
517,Purplish red,186,43,119,cow,"A cow with color rgb(186, 43, 119)."
518,Purplish red,186,43,119,parrot,"A realistic parrot in rgb(186, 43, 119)."
519,Purplish red,186,43,119,elephant,"A elephant in rgb(186, 43, 119)."
520,Purplish red,186,43,119,sponge,"An image of a sponge in rgb(186, 43, 119)."
521,White,231,225,233,chair,"An image of a chair in rgb(231, 225, 233)."
522,White,231,225,233,banana,"A banana with the color rgb(231, 225, 233)."
523,White,231,225,233,microwave,"A realistic microwave in rgb(231, 225, 233)."
524,White,231,225,233,remote,"A remote with the color rgb(231, 225, 233)."
525,White,231,225,233,papaya,"A papaya rendered in RGB color rgb(231, 225, 233)."
526,White,231,225,233,cow,"A photo of a cow in color rgb(231, 225, 233)."
527,White,231,225,233,tie,"A tie colored rgb(231, 225, 233)."
528,White,231,225,233,fan,"An image of a fan in rgb(231, 225, 233)."
529,White,231,225,233,parrot,"A parrot with the color rgb(231, 225, 233)."
530,White,231,225,233,taxi,"A taxi colored rgb(231, 225, 233)."
531,White,231,225,233,duck,"A duck in rgb(231, 225, 233)."
532,White,231,225,233,crocodile,"A crocodile with color rgb(231, 225, 233)."
533,White,231,225,233,baseball bat,"A baseball bat with the color rgb(231, 225, 233)."
534,White,231,225,233,bear,"A realistic bear in rgb(231, 225, 233)."
535,White,231,225,233,skateboard,"An image of a skateboard in rgb(231, 225, 233)."
536,White,231,225,233,desk,"A desk with color rgb(231, 225, 233)."
537,White,231,225,233,snowboard,"A snowboard colored rgb(231, 225, 233)."
538,White,231,225,233,sports ball,"An image of a sports ball in rgb(231, 225, 233)."
539,White,231,225,233,guava,"A guava with the color rgb(231, 225, 233)."
540,White,231,225,233,elephant,"A photo of a elephant in color rgb(231, 225, 233)."
541,Gray,147,142,147,candle,"A candle rendered in RGB color rgb(147, 142, 147)."
542,Gray,147,142,147,vehicle,"A vehicle colored rgb(147, 142, 147)."
543,Gray,147,142,147,football helmet,"A realistic football helmet in rgb(147, 142, 147)."
544,Gray,147,142,147,jeans,"An image of a jeans in rgb(147, 142, 147)."
545,Gray,147,142,147,remote,"A remote colored rgb(147, 142, 147)."
546,Gray,147,142,147,iron,"A iron rendered in RGB color rgb(147, 142, 147)."
547,Gray,147,142,147,umbrella,"A umbrella colored rgb(147, 142, 147)."
548,Gray,147,142,147,apple,"A apple with the color rgb(147, 142, 147)."
549,Gray,147,142,147,desk,"A realistic desk in rgb(147, 142, 147)."
550,Gray,147,142,147,oven,"A oven colored rgb(147, 142, 147)."
551,Gray,147,142,147,papaya,"A papaya with color rgb(147, 142, 147)."
552,Gray,147,142,147,clock,"A clock in rgb(147, 142, 147)."
553,Gray,147,142,147,chair,"An image of a chair in rgb(147, 142, 147)."
554,Gray,147,142,147,bus,"A photo of a bus in color rgb(147, 142, 147)."
555,Gray,147,142,147,crocodile,"A realistic crocodile in rgb(147, 142, 147)."
556,Gray,147,142,147,elephant,"A realistic elephant in rgb(147, 142, 147)."
557,Gray,147,142,147,sports ball,"A photo of a sports ball in color rgb(147, 142, 147)."
558,Gray,147,142,147,orange,"An image of a orange in rgb(147, 142, 147)."
559,Gray,147,142,147,teapot,"A teapot with the color rgb(147, 142, 147)."
560,Gray,147,142,147,parrot,"An image of a parrot in rgb(147, 142, 147)."
561,Black,43,41,43,parrot,"A photo of a parrot in color rgb(43, 41, 43)."
562,Black,43,41,43,snowboard,"A photo of a snowboard in color rgb(43, 41, 43)."
563,Black,43,41,43,sports car,"A photo of a sports car in color rgb(43, 41, 43)."
564,Black,43,41,43,orange,"An image of a orange in rgb(43, 41, 43)."
565,Black,43,41,43,guava,"A guava rendered in RGB color rgb(43, 41, 43)."
566,Black,43,41,43,baseball bat,"A baseball bat in rgb(43, 41, 43)."
567,Black,43,41,43,tie,"A tie with color rgb(43, 41, 43)."
568,Black,43,41,43,clock,"A clock rendered in RGB color rgb(43, 41, 43)."
569,Black,43,41,43,desk,"A desk rendered in RGB color rgb(43, 41, 43)."
570,Black,43,41,43,banana,"A banana with color rgb(43, 41, 43)."
571,Black,43,41,43,suitcase,"A suitcase rendered in RGB color rgb(43, 41, 43)."
572,Black,43,41,43,vehicle,"A vehicle with the color rgb(43, 41, 43)."
573,Black,43,41,43,ruler,"A ruler in rgb(43, 41, 43)."
574,Black,43,41,43,minivan,"A minivan rendered in RGB color rgb(43, 41, 43)."
575,Black,43,41,43,sports ball,"A sports ball in rgb(43, 41, 43)."
576,Black,43,41,43,apple,"An image of a apple in rgb(43, 41, 43)."
577,Black,43,41,43,sponge,"A photo of a sponge in color rgb(43, 41, 43)."
578,Black,43,41,43,microwave,"An image of a microwave in rgb(43, 41, 43)."
579,Black,43,41,43,couch,"A couch in rgb(43, 41, 43)."
580,Black,43,41,43,bus,"A bus rendered in RGB color rgb(43, 41, 43)."
